batchsize,matsize,kernelsize,channels_in,channels_out,strides,padding,activation_fct,use_bias
47,349,11,7,13,3,1,1,1
47,350,4,8,20,3,1,1,1
47,350,9,12,1,2,1,0,0
47,351,1,13,20,3,0,0,0
47,351,1,18,16,1,1,0,1
47,351,5,9,1,2,1,0,1
47,351,6,13,23,1,0,0,1
47,351,9,6,16,3,0,0,0
47,351,10,14,21,4,0,0,0
47,351,10,16,20,3,0,1,1
47,351,10,21,23,3,1,1,1
47,352,12,20,2,1,1,1,0
47,354,1,14,13,4,0,1,1
47,354,1,15,28,3,0,1,0
47,354,5,16,26,1,1,1,0
47,354,8,10,10,1,0,1,0
47,354,12,18,26,4,1,1,0
47,355,7,11,16,4,1,0,1
47,355,12,7,20,2,1,0,0
47,355,12,13,18,3,1,0,0
47,355,12,20,25,2,1,1,1
47,356,1,7,13,2,1,1,1
47,356,1,22,19,1,0,0,1
47,356,9,10,8,1,1,1,1
47,356,10,5,25,3,1,0,0
47,357,5,10,3,1,1,0,1
47,357,11,5,11,2,1,0,1
47,358,9,23,7,3,0,1,0
47,358,9,23,17,1,1,0,0
47,358,10,4,20,4,1,0,1
47,358,11,17,21,2,0,0,1
47,358,11,18,5,1,0,1,1
47,358,11,24,6,1,1,1,0
47,358,11,25,10,1,0,0,0
47,359,7,25,19,1,1,0,0
47,359,12,14,8,4,0,1,1
47,360,6,13,24,4,1,1,1
47,360,7,19,16,1,1,1,1
47,360,9,6,14,2,0,0,1
47,361,5,9,25,1,1,1,0
47,361,8,19,7,2,1,0,1
47,362,2,6,27,2,1,0,0
47,362,2,11,15,1,1,0,1
47,363,5,8,3,3,1,1,1
47,363,10,16,15,1,0,0,1
47,364,3,1,20,2,0,1,1
47,364,6,14,2,4,0,1,0
47,364,8,7,11,2,0,0,0
47,364,10,27,3,1,1,0,1
47,364,11,17,16,1,1,0,1
47,364,12,25,16,1,1,0,0
47,365,5,24,12,2,1,0,1
47,365,6,6,9,1,1,1,1
47,365,11,26,12,2,1,1,0
47,366,2,11,3,2,1,1,1
47,366,4,1,27,3,0,1,1
47,366,5,19,2,2,0,1,1
47,366,6,23,24,2,1,1,1
47,366,11,2,5,4,1,0,1
47,366,11,13,20,3,1,0,0
47,366,12,15,2,4,0,0,1
47,367,10,6,12,4,0,1,0
47,367,11,8,13,1,0,0,0
47,368,8,13,24,4,0,1,0
47,368,8,18,24,3,0,1,0
47,368,9,19,9,4,1,0,0
47,368,9,19,25,1,1,1,0
47,368,10,2,5,3,0,0,0
47,369,3,23,20,3,0,1,1
47,369,7,26,11,2,0,1,0
47,370,3,22,6,3,0,0,1
47,370,4,15,9,3,1,0,1
47,370,11,21,25,2,0,0,0
47,371,5,10,2,4,1,0,0
47,371,10,16,3,2,1,1,1
47,371,11,24,20,1,0,1,1
47,372,5,11,17,4,1,0,1
47,372,6,5,6,4,0,1,1
47,372,7,15,16,2,0,1,1
47,372,9,11,5,3,0,0,1
47,373,1,16,5,1,0,1,1
47,373,6,21,15,2,0,0,0
47,374,6,6,5,1,0,1,1
47,375,2,11,21,2,1,0,1
47,375,6,14,8,1,1,0,1
47,375,12,25,4,4,0,0,0
47,376,3,18,20,1,1,1,1
47,376,5,22,21,3,0,1,1
47,376,8,15,22,2,1,1,1
47,377,7,23,24,2,1,0,0
47,377,10,5,24,3,0,0,0
47,378,1,26,3,4,1,0,0
47,378,8,23,14,2,0,1,1
47,378,11,14,6,4,1,1,0
47,379,1,8,1,1,1,1,0
47,379,8,9,16,2,1,1,1
47,379,10,13,9,4,1,1,0
47,380,6,2,15,1,0,0,1
47,381,1,10,18,3,0,0,0
47,381,2,22,18,3,1,0,0
47,381,5,3,12,4,0,1,0
47,382,1,1,3,1,1,0,0
47,382,5,10,13,3,0,1,0
47,383,3,13,6,4,0,1,0
47,383,5,11,4,3,0,1,0
47,383,5,22,19,1,0,0,1
47,383,5,26,11,3,1,1,0
47,383,9,4,3,2,0,1,0
47,383,9,7,2,3,1,1,1
47,384,2,18,16,2,0,1,0
47,384,8,19,24,4,1,0,0
47,384,11,15,20,2,1,0,1
47,385,4,8,13,4,1,0,1
47,385,4,11,5,3,1,0,0
47,385,5,9,18,3,1,0,1
47,385,5,22,13,1,1,1,0
47,385,10,13,4,2,0,1,1
47,387,7,8,22,1,0,0,0
47,387,7,24,24,2,0,0,0
47,387,11,20,13,3,0,0,1
47,388,2,6,6,4,1,1,1
47,388,10,11,23,4,1,1,0
47,389,6,23,16,4,1,1,0
47,389,7,16,14,1,0,1,1
47,390,5,6,2,3,1,1,1
47,390,7,13,25,2,0,0,0
47,390,8,22,20,3,1,0,0
47,390,10,22,18,1,1,0,0
47,390,11,2,14,2,1,1,1
47,391,6,18,15,2,1,0,1
47,391,7,3,12,2,1,0,0
47,391,7,11,4,4,0,0,1
47,391,8,17,10,2,1,1,1
47,391,8,21,17,4,0,0,0
47,392,2,25,15,4,0,1,1
47,392,6,19,15,2,1,0,1
47,392,7,18,12,1,1,1,0
47,392,10,3,17,1,0,1,0
47,392,10,19,2,4,0,0,0
47,392,11,7,8,2,0,1,1
47,393,2,5,21,2,0,1,0
47,393,3,7,8,2,1,1,0
47,393,6,18,5,1,1,0,1
47,393,6,25,8,3,0,1,1
47,393,8,25,21,2,1,1,1
47,393,9,5,19,4,0,0,0
47,394,5,6,3,1,0,0,0
47,394,7,13,25,1,1,1,0
47,394,11,12,2,1,0,0,0
47,395,1,6,20,4,1,1,1
47,395,1,9,16,2,0,0,0
47,395,3,4,16,3,0,1,1
47,395,5,13,25,1,1,0,0
47,395,6,4,5,3,1,1,0
47,395,7,2,24,1,1,1,1
47,395,8,14,11,2,0,1,0
47,395,9,1,17,1,0,1,1
47,396,4,11,5,1,1,1,0
47,396,9,9,13,3,0,1,1
47,397,3,1,10,4,0,0,1
47,397,12,23,2,2,0,1,0
47,398,3,6,7,2,0,1,0
47,398,9,5,18,4,1,0,0
47,400,7,5,15,3,1,0,0
47,400,7,10,5,4,1,1,0
47,400,9,12,4,4,0,0,1
47,401,8,21,9,2,0,1,0
47,402,4,11,17,1,1,0,1
47,402,8,11,6,2,0,1,0
47,402,10,17,6,3,1,0,1
47,403,8,6,23,1,0,0,1
47,403,10,1,4,2,1,1,1
47,403,12,4,21,3,0,0,0
47,403,12,10,12,2,0,0,0
47,404,4,8,24,3,1,1,0
47,404,6,5,7,4,0,0,1
47,404,8,11,15,1,0,1,0
47,404,9,3,10,1,1,0,0
47,405,2,20,6,2,1,0,0
47,405,2,22,13,3,1,1,1
47,406,1,8,11,1,0,0,1
47,407,3,20,5,3,1,1,1
47,407,6,18,21,2,0,0,1
47,407,8,8,8,2,1,1,1
47,407,9,8,14,2,0,0,1
47,407,10,10,18,2,1,0,0
47,408,5,17,7,4,1,0,1
47,408,8,18,5,1,0,1,1
47,409,3,14,13,4,1,0,0
47,409,7,19,3,2,0,1,0
47,409,7,22,22,3,1,0,1
47,409,9,2,5,3,1,1,0
47,409,11,1,12,3,1,0,1
47,409,12,6,17,4,1,0,0
47,410,7,22,16,4,0,1,0
47,411,3,14,1,2,0,1,1
47,411,3,19,4,1,0,1,0
47,411,4,13,1,2,0,0,1
47,411,7,1,20,2,0,0,0
47,411,8,2,17,2,1,1,0
47,412,4,5,2,4,0,1,0
47,412,5,10,24,4,0,0,1
47,412,6,14,6,2,0,1,1
47,413,5,19,14,2,0,0,0
47,413,7,10,17,2,0,0,1
47,413,8,4,17,1,1,1,1
47,413,10,7,4,4,0,1,0
47,413,11,5,4,4,0,1,1
47,413,12,14,8,4,1,0,1
47,414,3,1,15,2,1,1,0
47,414,9,1,1,4,0,0,0
47,414,10,14,10,4,1,0,0
47,414,11,19,4,3,0,1,1
47,414,12,2,16,3,1,1,0
47,415,6,14,1,4,0,0,0
47,415,9,1,9,1,0,1,0
47,415,10,11,4,4,0,1,0
47,415,12,14,11,3,0,1,1
47,415,12,24,24,1,1,0,1
47,416,5,5,20,3,0,1,1
47,416,5,20,23,2,0,0,0
47,416,5,24,24,3,0,1,0
47,416,8,7,22,2,1,1,0
47,416,10,2,6,3,1,0,0
47,417,4,21,2,2,0,0,0
47,417,7,9,8,1,0,0,0
47,418,5,20,6,4,1,0,0
47,418,6,7,15,3,1,1,1
47,418,7,12,21,1,1,1,1
47,418,10,10,17,1,1,1,1
47,419,1,13,7,4,1,0,0
47,419,10,12,11,4,1,1,1
47,419,12,5,20,2,1,1,0
47,419,12,21,20,4,0,0,0
47,420,2,17,9,1,1,1,1
47,420,5,9,13,2,1,1,1
47,420,10,23,21,3,0,1,1
47,421,4,14,5,1,1,1,1
47,421,11,21,20,3,0,1,1
47,422,6,19,1,1,0,1,1
47,422,7,18,11,1,1,1,1
47,422,8,1,21,4,0,1,1
47,422,8,17,10,2,0,0,1
47,423,9,10,4,2,1,0,0
47,424,2,6,8,2,0,0,0
47,424,2,17,13,4,0,0,0
47,424,3,7,7,1,0,0,0
47,424,4,7,13,4,1,1,0
47,424,5,2,10,3,1,0,1
47,425,3,5,8,3,1,1,1
47,425,4,16,14,3,0,0,1
47,425,4,17,6,2,1,0,1
47,425,5,23,3,2,1,1,1
47,425,8,20,12,3,0,0,0
47,425,10,18,12,2,0,0,0
47,425,10,20,7,1,1,0,0
47,426,3,16,15,4,1,0,0
47,426,8,2,2,2,0,0,0
47,427,9,10,13,4,1,0,0
47,427,11,7,16,1,0,0,1
47,427,11,19,4,4,1,1,1
47,427,11,22,5,4,0,1,0
47,428,1,11,18,3,0,1,0
47,428,3,1,12,2,1,0,1
47,428,8,17,12,3,1,0,0
47,428,10,3,3,1,0,1,1
47,428,10,16,20,1,1,0,0
47,429,5,16,12,2,0,1,0
47,429,8,20,23,3,1,0,0
47,429,10,21,12,2,1,0,0
47,429,12,23,8,4,1,0,1
47,430,4,11,23,1,0,1,0
47,430,5,5,6,3,0,1,0
47,430,5,8,21,2,1,0,0
47,431,2,16,13,3,1,1,0
47,431,6,5,13,3,1,0,0
47,432,3,2,11,4,0,0,0
47,432,3,5,13,1,0,1,0
47,432,4,6,7,1,0,0,1
47,433,9,14,21,2,0,1,1
47,434,1,16,23,2,0,1,1
47,434,4,6,2,3,1,0,1
47,434,7,4,2,2,1,1,0
47,434,11,21,15,3,0,1,1
47,436,3,16,3,3,0,0,1
47,436,7,7,9,3,1,0,1
47,436,9,3,20,3,0,1,1
47,436,10,6,2,2,0,1,0
47,437,1,22,16,4,0,1,0
47,437,12,21,11,4,0,1,1
47,438,7,1,10,4,1,1,1
47,439,1,18,15,2,1,1,1
47,439,12,5,17,3,0,0,1
47,440,6,16,10,1,0,0,1
47,440,9,2,12,2,0,1,0
47,441,2,7,13,1,0,0,0
47,441,2,18,12,3,0,1,1
47,441,10,2,5,4,0,1,0
47,442,1,14,4,1,0,0,1
47,442,2,22,9,2,0,0,0
47,442,3,16,14,2,1,0,1
47,442,6,12,19,2,1,1,0
47,442,8,15,16,1,0,1,0
47,442,10,8,21,4,0,1,0
47,442,12,18,5,1,1,0,0
47,443,1,10,9,1,0,0,0
47,443,9,5,19,2,1,1,0
47,444,3,9,1,4,0,1,1
47,444,3,14,6,4,1,1,0
47,444,4,22,3,4,0,1,1
47,444,5,9,12,3,1,0,1
47,444,6,16,16,2,1,1,1
47,444,7,19,2,2,1,0,1
47,444,11,15,3,4,0,1,1
47,445,3,18,21,1,1,1,1
47,445,11,3,16,2,0,0,0
47,445,11,11,3,4,0,0,0
47,446,9,8,17,1,1,0,0
47,447,2,12,13,3,1,1,0
47,447,2,13,17,3,1,1,1
47,447,8,15,22,2,1,1,0
47,448,4,16,5,1,1,1,0
47,448,11,21,15,4,1,0,0
47,448,12,21,2,4,0,1,1
47,449,5,22,12,3,1,0,1
47,449,9,5,9,2,0,0,1
47,450,4,3,4,2,0,1,0
47,450,7,14,2,3,0,0,0
47,451,4,13,9,1,0,0,0
47,451,7,2,8,4,0,0,0
47,453,3,18,18,1,0,1,1
47,453,6,19,22,1,0,0,1
47,453,6,22,17,1,1,0,0
47,454,2,16,20,1,1,1,0
47,455,1,12,13,3,0,0,0
47,455,6,6,17,1,0,1,0
47,455,8,18,9,4,0,0,0
47,455,12,13,18,4,1,1,1
47,456,3,20,8,4,0,0,1
47,456,6,18,13,3,1,0,0
47,456,9,7,2,3,0,1,1
47,457,3,13,12,3,1,1,1
47,457,4,4,19,1,1,0,1
47,458,3,11,21,2,0,1,0
47,458,4,4,2,2,1,0,1
47,459,2,16,6,1,0,0,1
47,459,6,6,11,3,0,0,0
47,459,9,4,21,4,0,1,0
47,459,12,6,15,4,1,1,1
47,460,2,4,18,4,1,0,1
47,460,8,19,1,2,0,0,1
47,461,4,18,16,1,1,0,1
47,461,6,18,19,4,0,0,1
47,461,6,20,21,2,0,1,0
47,461,11,18,20,3,1,0,0
47,462,4,1,13,1,0,0,1
47,462,6,15,18,4,0,1,1
47,462,11,15,15,4,0,0,0
47,463,2,8,1,1,0,1,0
47,463,8,16,3,2,0,1,0
47,463,12,11,15,4,0,1,0
47,463,12,20,18,4,0,0,0
47,464,1,6,9,4,0,1,1
47,464,2,6,19,2,1,0,0
47,464,9,4,2,1,1,1,0
47,465,1,11,13,4,1,1,1
47,465,5,21,6,4,1,1,1
47,465,10,19,2,3,0,1,0
47,465,12,16,20,3,0,1,0
47,466,7,13,15,4,1,1,0
47,466,7,19,21,2,1,0,1
47,467,9,4,1,4,0,0,1
47,468,5,13,8,1,0,1,0
47,468,6,14,11,1,1,1,0
47,468,11,16,16,4,0,0,0
47,469,4,4,7,2,1,0,0
47,469,8,10,7,3,0,0,0
47,469,8,13,17,3,0,1,1
47,469,11,16,20,1,0,0,1
47,470,2,15,5,3,1,1,1
47,470,5,13,10,1,1,0,1
47,470,7,1,16,2,0,1,1
47,470,11,17,17,3,1,1,1
47,471,3,7,12,3,0,1,0
47,471,3,10,17,1,0,1,1
47,471,6,7,1,3,0,0,1
47,471,7,18,21,3,0,1,1
47,472,10,11,19,1,1,1,1
47,473,1,11,15,1,1,1,1
47,473,3,11,9,2,1,0,1
47,473,8,18,8,3,1,1,0
47,473,11,11,20,3,1,0,0
47,474,4,8,21,1,1,0,1
47,474,12,11,17,2,0,0,0
47,475,10,4,17,2,1,1,1
47,476,2,8,19,4,1,0,0
47,476,3,1,16,3,1,0,1
47,476,9,5,19,3,0,1,0
47,476,9,7,13,2,1,0,0
47,476,9,10,19,2,0,0,0
47,477,3,9,5,3,1,0,0
47,477,9,2,18,1,0,0,0
47,477,10,8,16,4,0,1,1
47,478,6,20,5,4,1,1,1
47,480,1,12,18,3,0,1,0
47,480,8,14,2,3,1,1,1
47,480,10,13,1,4,0,1,0
47,481,1,10,15,3,1,0,1
47,481,5,8,7,4,0,0,0
47,483,6,4,5,2,0,1,0
47,483,10,8,17,2,0,1,0
47,484,4,20,4,3,1,1,0
47,484,7,3,2,3,1,0,0
47,485,10,13,2,1,0,1,0
47,485,11,9,9,1,0,0,0
47,485,12,10,1,2,1,0,1
47,486,5,2,2,4,0,1,0
47,486,10,12,6,4,1,1,0
47,486,10,13,16,3,1,0,1
47,486,11,19,5,4,1,1,1
47,487,3,2,9,3,1,1,1
47,487,5,6,15,3,1,1,1
47,487,6,8,12,2,0,1,0
47,488,6,20,18,3,1,0,1
47,488,7,19,14,1,0,1,1
47,488,9,11,14,1,1,0,0
47,488,10,16,3,4,0,1,1
47,489,2,8,16,4,1,1,0
47,489,9,9,18,2,0,0,0
47,490,4,8,14,4,1,0,0
47,491,2,12,4,1,0,0,0
47,491,6,13,6,2,1,0,0
47,491,9,7,4,2,0,0,1
47,491,12,17,8,3,0,0,0
47,492,1,8,11,2,0,1,1
47,492,5,19,19,4,1,0,1
47,492,10,7,10,4,0,1,0
47,493,9,12,14,2,1,1,1
47,494,4,3,5,1,0,1,0
47,494,6,8,11,1,0,0,0
47,494,8,6,4,4,1,0,0
47,494,9,13,15,3,1,0,1
47,495,7,16,10,3,1,0,0
47,495,12,10,15,2,0,0,1
47,496,6,14,4,1,1,0,1
47,497,2,2,9,1,0,0,1
47,497,6,3,2,1,1,0,1
47,497,10,9,20,3,1,0,1
47,498,2,9,10,2,0,0,1
47,499,2,15,12,1,0,1,1
47,499,4,19,2,1,0,0,1
47,499,7,6,14,4,1,1,0
47,499,7,14,9,2,1,0,0
47,499,8,1,14,1,0,0,1
47,499,9,1,4,1,1,1,0
47,500,2,16,10,3,0,1,0
47,500,7,20,20,3,1,1,1
47,500,9,3,10,2,0,0,0
47,501,2,14,6,1,1,0,0
47,501,7,16,12,4,0,1,0
47,501,8,4,14,4,1,1,0
47,501,9,14,11,4,1,0,1
47,502,3,18,4,1,1,0,1
47,502,4,6,10,1,0,1,0
47,502,7,1,1,4,1,0,0
47,503,4,9,15,1,0,0,1
47,503,4,15,11,4,1,0,0
47,503,7,7,19,4,0,1,0
47,503,10,2,1,2,0,1,1
47,503,11,6,3,4,1,0,0
47,503,11,14,18,4,1,0,0
47,504,3,16,3,2,1,0,1
47,504,4,6,3,4,1,1,1
47,504,6,11,17,4,0,1,0
47,504,10,6,6,1,0,0,1
47,504,12,12,2,2,0,0,1
47,505,4,2,1,1,0,1,0
47,505,4,13,5,2,1,1,1
47,505,5,6,5,3,0,1,0
47,506,11,6,11,2,1,1,1
47,507,4,14,5,2,1,0,0
47,507,5,6,10,2,1,0,0
47,507,5,15,14,2,0,1,0
47,507,7,18,1,2,1,1,1
47,508,2,9,17,3,0,1,0
47,508,4,2,10,3,0,1,0
47,508,4,6,19,1,0,0,0
47,508,5,5,4,2,0,1,0
47,508,8,18,13,1,0,0,0
47,508,10,19,5,1,1,0,0
47,509,2,9,3,4,0,1,1
47,509,6,2,18,4,0,1,0
47,509,10,6,9,1,0,1,1
47,510,3,8,17,3,0,0,0
47,510,9,16,12,1,0,1,1
47,511,3,8,3,3,1,0,1
47,511,9,5,15,2,1,1,0
47,512,2,8,14,4,1,0,0
47,512,7,2,5,4,0,1,1
47,512,10,3,14,4,0,1,1
47,512,10,15,3,4,1,0,1
48,1,1,463,8969,1,1,1,0
48,1,1,5724,2471,2,0,1,0
48,1,1,5788,2086,1,1,0,0
48,1,2,6306,390,1,1,0,0
48,1,2,6925,8379,3,0,1,0
48,2,1,2328,3453,4,1,1,1
48,2,2,201,3747,1,0,1,0
48,3,2,2002,1384,1,0,0,1
48,3,2,3241,1051,1,1,1,1
48,3,4,506,2105,2,1,1,0
48,3,4,2411,250,4,1,1,0
48,4,1,11,842,3,0,1,1
48,4,1,2160,1943,3,1,0,1
48,4,3,2159,678,2,0,0,1
48,4,5,1497,1200,2,1,1,1
48,5,1,1390,1704,4,0,0,1
48,5,3,1697,748,4,1,0,1
48,5,4,1836,696,2,1,0,1
48,5,5,866,501,2,0,0,1
48,5,6,1357,831,3,1,1,1
48,5,6,1448,644,2,1,1,0
48,6,6,213,563,1,0,1,1
48,7,2,822,831,3,0,1,1
48,7,6,856,83,4,0,1,1
48,7,7,48,587,3,1,1,0
48,7,8,302,1274,4,0,1,1
48,8,1,41,518,3,1,1,1
48,8,1,49,1029,1,0,1,1
48,8,2,974,41,4,1,1,1
48,8,5,24,329,4,1,1,0
48,8,6,398,327,1,0,1,0
48,8,9,261,288,1,1,1,1
48,9,8,394,696,3,0,0,0
48,9,9,813,1111,1,0,0,1
48,9,10,69,210,2,1,1,1
48,9,10,399,528,3,0,0,0
48,10,2,265,731,1,1,0,0
48,10,3,282,518,2,1,0,1
48,11,3,35,679,2,0,0,0
48,11,6,103,699,3,1,0,0
48,11,12,81,667,3,0,1,0
48,12,2,758,24,1,1,1,0
48,12,6,249,64,3,0,0,1
48,13,1,172,378,3,0,0,0
48,13,1,287,51,3,1,0,0
48,13,3,390,179,1,1,1,1
48,13,11,751,606,1,1,0,1
48,14,4,508,574,2,0,0,0
48,14,4,693,241,4,0,1,0
48,14,9,483,460,3,1,0,1
48,14,10,188,440,4,0,0,0
48,14,11,356,252,1,1,0,0
48,16,3,210,427,2,0,0,1
48,16,4,150,132,1,0,1,0
48,16,6,461,169,2,1,1,0
48,16,11,556,444,1,0,1,0
48,16,12,378,430,1,0,0,0
48,17,1,164,327,3,1,1,0
48,17,3,16,72,1,1,0,1
48,17,3,154,94,2,1,0,1
48,17,6,252,290,2,1,1,0
48,17,12,408,371,3,1,0,0
48,18,2,279,74,1,0,0,0
48,18,4,501,554,2,1,1,0
48,18,6,362,503,1,0,1,1
48,19,4,444,221,2,1,0,0
48,19,6,258,131,1,1,1,1
48,20,5,403,48,2,0,1,0
48,20,12,391,121,4,1,1,0
48,21,2,164,422,3,1,0,1
48,21,6,14,165,4,1,1,0
48,21,7,437,257,1,0,1,1
48,21,8,455,225,4,1,1,0
48,21,9,348,249,2,1,0,1
48,21,10,326,206,2,1,1,0
48,22,6,20,145,4,1,0,0
48,22,9,132,323,2,1,1,0
48,23,1,52,191,4,0,0,1
48,23,1,336,273,1,1,0,1
48,23,5,336,41,1,0,0,0
48,24,1,158,119,3,1,1,1
48,24,5,158,201,2,1,0,0
48,24,12,124,94,2,0,1,0
48,25,1,11,152,4,0,1,0
48,25,7,267,390,1,0,1,1
48,25,12,113,98,4,1,0,0
48,26,3,125,68,3,0,0,0
48,26,3,366,226,3,1,1,1
48,27,12,125,105,3,0,0,1
48,28,6,3,316,4,1,0,0
48,28,7,18,41,3,0,1,1
48,28,9,80,233,4,1,0,1
48,28,10,192,231,4,0,1,0
48,29,5,321,162,4,1,0,1
48,29,9,47,1,2,1,0,1
48,29,11,317,48,3,1,1,0
48,29,11,334,7,1,1,1,1
48,30,1,113,206,4,1,0,1
48,30,3,54,30,4,0,0,1
48,32,1,56,198,1,0,1,1
48,32,7,51,193,3,1,0,1
48,32,8,40,54,2,1,1,1
48,33,3,260,134,2,1,1,1
48,33,12,53,18,2,0,1,1
48,34,4,15,226,4,1,0,0
48,34,7,274,12,2,0,1,0
48,36,7,132,193,2,1,1,0
48,36,12,12,162,4,0,1,1
48,37,6,223,91,4,1,1,0
48,37,9,64,168,4,0,1,0
48,38,6,177,191,3,0,1,0
48,39,1,153,14,3,0,1,0
48,39,8,232,105,3,0,0,0
48,40,3,87,50,4,1,1,1
48,41,6,37,171,2,0,0,1
48,41,7,58,157,3,1,1,1
48,41,7,207,15,1,1,1,0
48,41,9,5,157,3,1,0,0
48,41,11,191,226,2,1,0,1
48,41,12,141,191,4,1,1,0
48,42,1,184,101,4,1,1,0
48,42,2,4,231,1,1,1,0
48,42,8,28,36,4,1,1,1
48,42,10,24,219,4,0,0,0
48,42,12,24,180,3,1,1,0
48,43,3,12,38,3,0,0,0
48,43,5,8,175,2,0,1,1
48,43,5,219,160,3,0,1,1
48,43,6,182,148,2,0,0,0
48,43,7,215,89,4,1,1,0
48,43,11,172,199,3,1,1,0
48,44,2,105,167,4,0,1,0
48,44,6,167,157,1,1,1,0
48,44,7,146,118,3,1,0,1
48,44,8,128,84,1,1,1,1
48,45,4,197,50,1,1,0,0
48,45,7,46,155,2,1,1,1
48,45,10,67,118,2,1,0,0
48,45,10,96,57,3,1,1,0
48,45,11,201,196,2,1,0,1
48,46,2,92,181,2,0,0,1
48,46,4,186,45,3,1,1,1
48,46,11,32,5,1,1,1,1
48,46,11,188,175,4,1,0,0
48,47,5,165,139,3,1,1,1
48,47,7,191,178,3,0,0,0
48,47,8,1,9,1,0,0,0
48,47,10,13,58,2,1,0,1
48,47,11,209,198,4,1,1,1
48,48,7,92,199,3,0,0,1
48,48,10,18,57,4,1,0,1
48,48,10,136,159,1,1,0,1
48,48,11,145,42,3,0,0,0
48,50,7,103,29,2,1,0,0
48,51,5,82,74,4,0,0,1
48,51,6,84,49,3,1,1,0
48,52,5,8,76,2,1,1,0
48,52,10,182,25,1,1,0,0
48,53,5,174,26,3,1,1,0
48,53,7,155,14,1,1,1,0
48,53,9,165,119,2,1,1,1
48,54,1,170,59,2,1,1,0
48,54,2,111,134,2,1,0,0
48,54,9,87,65,3,1,1,1
48,56,12,52,128,4,0,0,1
48,57,9,111,20,3,1,0,1
48,57,11,169,103,4,0,0,0
48,57,12,161,131,4,1,1,1
48,58,8,120,77,2,0,0,0
48,59,4,73,3,1,1,0,1
48,59,8,165,115,3,0,1,0
48,59,11,58,100,1,1,0,1
48,60,7,81,141,2,0,1,1
48,61,4,158,48,4,0,1,0
48,61,10,79,89,3,1,1,1
48,62,7,52,111,4,1,0,0
48,63,2,47,97,3,0,0,1
48,63,10,1,86,3,0,1,0
48,63,11,14,121,2,1,0,1
48,64,2,7,56,4,0,1,1
48,64,3,119,151,1,1,0,1
48,64,5,10,49,2,1,0,1
48,64,6,13,82,2,0,0,0
48,64,7,34,124,3,1,1,0
48,64,9,76,58,3,0,0,0
48,64,10,78,89,1,0,0,1
48,64,10,95,66,1,1,0,0
48,65,1,26,104,3,0,0,0
48,65,3,135,49,3,1,0,0
48,65,9,96,7,1,0,1,0
48,66,3,134,62,2,0,1,1
48,67,2,106,124,2,1,0,1
48,67,5,50,91,3,0,0,1
48,67,8,62,99,1,0,0,0
48,68,2,46,73,2,0,1,0
48,68,5,71,22,2,0,0,1
48,68,9,91,82,2,1,1,0
48,68,10,113,45,4,1,1,1
48,69,2,139,137,4,0,0,1
48,69,7,1,94,1,1,1,1
48,69,9,53,66,4,1,1,0
48,69,11,7,133,4,0,1,0
48,70,7,116,17,4,0,0,1
48,70,8,51,92,1,0,1,0
48,71,3,65,54,2,0,0,0
48,71,7,33,117,2,1,0,0
48,71,12,46,131,2,0,0,0
48,72,1,41,105,2,1,0,1
48,73,1,63,32,1,1,0,1
48,73,2,18,122,2,1,0,1
48,73,6,84,135,2,0,0,1
48,73,8,68,21,4,1,1,1
48,74,6,96,74,4,1,0,0
48,74,8,46,56,4,1,1,0
48,74,12,4,94,3,1,0,1
48,75,1,71,61,2,1,1,0
48,75,6,78,45,2,0,0,1
48,75,7,90,59,3,0,0,0
48,76,3,122,9,1,1,0,1
48,76,4,108,31,4,0,0,1
48,76,6,46,68,1,0,1,1
48,76,6,58,71,1,1,0,0
48,76,7,22,113,3,0,0,0
48,77,4,109,83,3,0,1,1
48,77,6,33,45,3,1,0,1
48,78,8,98,48,2,0,1,1
48,78,10,128,20,2,1,1,0
48,79,1,33,105,3,1,1,0
48,79,2,124,80,2,1,1,1
48,79,5,103,34,2,1,1,0
48,79,8,13,91,1,1,0,0
48,80,8,17,70,1,0,0,1
48,80,10,1,46,3,1,0,0
48,82,3,32,1,3,1,1,0
48,83,8,41,26,4,0,0,1
48,84,1,12,113,3,0,0,1
48,84,8,5,51,4,0,1,0
48,84,9,79,52,4,0,0,1
48,84,10,22,23,1,1,1,1
48,84,10,98,105,3,1,0,0
48,85,2,77,104,4,1,1,1
48,85,3,4,74,2,1,1,1
48,85,3,14,16,2,0,0,0
48,86,1,106,19,4,0,1,0
48,86,6,66,62,3,1,1,0
48,87,9,71,114,1,0,0,0
48,87,11,52,14,4,0,0,1
48,87,12,114,107,3,0,0,0
48,88,3,17,102,3,0,1,0
48,88,10,78,19,3,0,1,1
48,89,9,77,95,2,1,1,0
48,89,12,16,25,4,0,0,0
48,90,8,79,64,1,1,1,0
48,90,11,1,91,4,0,0,1
48,91,3,24,41,4,0,1,0
48,91,4,52,10,4,0,1,0
48,91,5,105,94,2,1,1,0
48,91,10,40,19,1,0,1,0
48,91,11,95,74,3,1,1,0
48,93,4,64,49,3,1,0,0
48,93,4,74,95,1,0,0,1
48,93,11,48,83,2,1,0,0
48,94,1,98,75,4,1,0,0
48,94,8,84,45,3,1,0,0
48,94,12,84,83,3,0,0,1
48,95,4,22,44,4,0,1,0
48,95,5,19,96,4,0,1,0
48,95,6,38,64,2,0,0,1
48,95,9,51,105,4,1,1,1
48,96,2,104,54,4,0,0,0
48,96,5,35,35,2,1,1,0
48,96,11,38,1,1,1,1,1
