batchsize,matsize,kernelsize,channels_in,channels_out,strides,padding,activation_fct,use_bias
60,398,1,13,24,3,1,1,1
60,398,2,7,11,2,0,0,1
60,398,2,10,11,1,0,0,0
60,398,4,6,14,1,0,0,0
60,398,7,5,1,1,1,1,1
60,399,4,13,1,3,0,1,0
60,400,3,22,6,3,0,1,0
60,400,7,12,5,1,1,0,1
60,400,7,16,8,4,1,0,1
60,401,1,5,17,4,1,0,1
60,401,2,5,23,4,1,0,1
60,401,3,23,6,2,1,1,1
60,401,7,6,14,1,0,0,1
60,402,1,2,8,1,1,1,1
60,402,1,14,17,2,1,1,0
60,402,2,9,8,4,1,0,0
60,402,3,13,14,4,1,1,0
60,403,2,9,10,1,0,1,1
60,403,5,9,15,2,0,1,1
60,403,6,2,9,3,1,0,1
60,403,6,11,11,3,1,1,1
60,404,5,9,16,3,0,1,0
60,404,5,17,7,4,0,1,0
60,404,7,10,18,2,1,0,1
60,405,3,21,18,4,1,0,1
60,405,4,20,8,3,0,1,0
60,405,7,12,6,3,1,0,0
60,406,6,1,11,3,1,0,1
60,407,1,10,2,2,0,1,1
60,407,2,4,6,3,0,1,1
60,407,3,7,1,2,1,0,0
60,407,5,13,14,1,1,1,0
60,407,5,18,23,3,0,0,0
60,407,6,2,4,3,1,0,0
60,408,2,13,11,1,0,0,0
60,409,1,8,23,4,1,1,0
60,409,2,10,14,3,1,0,1
60,409,5,17,2,4,0,0,1
60,409,5,23,22,2,0,1,0
60,409,6,11,11,4,1,1,1
60,409,6,12,12,2,1,0,1
60,409,7,9,2,2,1,1,0
60,410,3,14,8,2,0,0,0
60,410,5,11,18,2,1,0,0
60,411,4,2,4,2,1,0,0
60,412,1,23,15,3,1,0,1
60,412,2,14,5,2,1,0,1
60,412,5,4,7,3,1,1,0
60,412,6,2,19,1,1,1,0
60,412,7,12,8,3,1,0,0
60,412,7,23,17,3,0,0,0
60,413,1,23,10,2,1,0,1
60,413,3,19,9,2,1,1,1
60,413,3,22,18,4,1,0,1
60,413,5,6,16,2,0,1,1
60,413,5,16,18,1,0,0,1
60,414,2,19,22,1,1,0,1
60,414,2,20,10,4,0,1,1
60,414,7,22,7,1,0,1,0
60,415,3,18,6,1,1,1,1
60,416,1,15,17,3,1,1,1
60,416,4,7,21,2,1,1,1
60,416,4,11,7,3,0,1,0
60,416,6,3,6,1,1,0,0
60,416,6,5,23,4,1,1,0
60,416,6,7,22,1,0,1,1
60,417,1,3,8,2,0,1,1
60,417,1,19,8,4,0,0,0
60,417,2,16,15,1,0,1,0
60,417,5,6,15,3,1,1,1
60,417,6,13,7,3,0,1,1
60,417,6,15,5,4,1,1,0
60,418,1,10,16,2,0,1,0
60,418,1,22,17,2,1,0,0
60,419,3,3,7,1,1,1,0
60,419,3,22,14,4,0,0,1
60,419,6,16,13,2,1,1,0
60,420,1,13,12,4,1,0,1
60,420,4,2,12,1,1,1,0
60,420,4,9,11,3,1,1,1
60,420,5,3,21,4,1,0,1
60,420,7,11,22,1,0,1,1
60,421,4,13,14,3,1,1,0
60,421,4,18,14,1,1,0,1
60,421,5,2,14,1,0,0,0
60,421,5,2,15,1,1,1,0
60,421,7,10,19,4,1,0,0
60,421,7,20,13,1,1,0,1
60,422,1,2,9,1,0,0,1
60,422,2,16,1,3,1,1,0
60,423,2,4,12,1,0,0,1
60,423,3,21,13,3,0,0,0
60,423,6,14,22,2,0,1,0
60,423,6,17,15,2,0,1,1
60,424,2,5,3,1,0,0,0
60,424,5,2,21,4,1,0,1
60,424,6,14,22,1,0,0,1
60,424,7,11,10,2,0,1,0
60,425,3,2,22,4,0,0,0
60,425,6,11,2,4,1,1,1
60,426,1,16,7,4,1,1,0
60,426,2,2,16,1,1,0,0
60,426,2,3,16,3,0,1,0
60,426,2,22,22,2,0,0,1
60,426,3,7,1,1,0,0,0
60,427,4,5,11,1,0,0,1
60,427,4,14,2,3,0,0,0
60,427,5,12,2,2,1,1,0
60,427,6,10,19,4,0,1,0
60,428,1,18,11,4,0,1,0
60,428,6,21,15,3,1,0,0
60,428,7,5,18,3,0,1,0
60,428,7,19,1,4,1,0,1
60,429,1,19,22,2,1,0,1
60,429,3,9,10,1,0,1,0
60,429,5,12,16,4,1,0,1
60,429,7,3,18,3,0,0,0
60,430,1,16,3,3,1,0,1
60,430,2,7,19,2,0,0,0
60,430,3,12,22,1,0,1,0
60,430,7,11,3,4,0,1,1
60,431,2,1,13,1,0,1,0
60,431,3,21,22,1,1,0,1
60,431,7,10,10,4,0,1,1
60,432,1,10,5,2,1,1,1
60,432,1,13,9,3,1,0,1
60,432,2,15,16,4,0,0,1
60,432,3,12,16,2,0,1,0
60,432,5,14,18,3,1,0,0
60,433,2,10,2,3,0,1,0
60,433,2,14,21,3,1,0,1
60,433,4,21,16,1,0,0,0
60,433,6,14,5,1,1,0,1
60,434,3,13,12,2,0,0,1
60,434,4,7,18,1,0,0,1
60,434,7,6,4,2,1,1,1
60,435,4,15,16,2,1,0,1
60,435,6,11,17,2,1,0,0
60,435,6,21,20,4,0,0,0
60,436,1,20,18,1,1,1,0
60,436,2,6,14,1,0,1,0
60,436,4,16,15,4,0,0,1
60,436,6,4,7,3,0,0,0
60,436,6,7,19,4,0,0,1
60,437,2,6,15,4,0,1,0
60,438,3,16,20,4,0,0,1
60,438,6,18,17,2,0,0,0
60,439,3,9,12,1,0,1,1
60,439,5,6,2,3,0,1,0
60,439,5,14,2,2,1,1,1
60,440,4,6,8,3,0,1,1
60,441,2,21,17,4,0,1,0
60,441,4,7,8,1,0,1,1
60,441,5,10,8,4,1,1,0
60,442,1,6,13,1,1,0,0
60,442,2,18,21,1,1,0,0
60,442,6,14,19,1,0,0,1
60,442,6,19,12,2,1,0,1
60,442,7,2,9,1,0,0,1
60,442,7,20,8,1,1,0,1
60,443,1,9,10,1,1,1,0
60,443,1,20,19,3,0,0,1
60,443,4,15,18,2,0,1,0
60,443,5,5,4,1,0,1,0
60,443,7,17,8,4,1,0,0
60,444,2,13,19,1,1,1,0
60,444,3,16,7,4,1,0,1
60,444,7,13,11,1,0,1,0
60,445,4,8,18,3,1,1,1
60,445,5,19,4,2,1,0,0
60,445,6,14,4,2,0,0,0
60,446,1,16,3,3,1,0,0
60,446,2,18,18,4,1,1,1
60,446,4,9,10,1,1,0,0
60,447,1,3,21,4,1,0,1
60,447,5,9,15,3,0,0,1
60,448,1,13,17,3,1,0,1
60,448,3,3,17,3,1,0,0
60,449,3,9,17,4,0,1,0
60,449,5,2,11,2,0,1,1
60,449,7,15,1,2,1,1,1
60,450,3,4,12,3,0,0,1
60,450,3,15,8,3,0,0,0
60,450,4,2,8,3,1,1,1
60,451,2,12,8,3,0,0,0
60,451,3,6,20,4,0,0,1
60,451,3,16,16,1,1,1,0
60,451,4,8,9,3,0,1,1
60,452,5,7,5,3,1,1,1
60,452,5,11,18,3,1,0,0
60,453,1,16,5,3,0,0,1
60,453,5,12,19,3,1,1,0
60,453,6,19,5,1,1,0,0
60,454,3,6,20,2,1,1,0
60,454,5,11,7,3,1,0,1
60,454,5,20,3,1,0,0,0
60,455,1,15,1,2,0,0,1
60,455,5,10,3,2,1,0,1
60,456,2,11,10,1,1,1,1
60,456,3,12,8,2,1,0,0
60,456,6,14,1,2,1,1,1
60,456,6,19,6,1,0,0,1
60,456,7,4,18,1,0,1,1
60,457,2,12,19,3,1,0,1
60,457,7,17,14,2,0,1,0
60,458,1,7,10,1,0,0,0
60,458,1,16,14,1,0,1,0
60,458,2,7,11,4,0,0,1
60,458,2,17,17,1,1,0,0
60,458,3,10,16,1,0,0,0
60,458,4,13,12,3,0,1,1
60,458,5,12,7,2,0,0,0
60,458,6,9,8,2,0,1,1
60,458,6,16,20,1,0,0,1
60,459,1,6,13,1,0,1,0
60,459,5,16,12,2,1,0,1
60,459,5,17,12,4,0,0,1
60,459,7,13,9,2,1,0,0
60,459,7,13,16,2,0,0,1
60,460,5,11,18,4,0,0,0
60,461,4,17,3,1,1,1,1
60,461,6,5,18,3,1,0,1
60,462,1,10,13,3,1,1,1
60,462,4,2,5,4,0,0,0
60,462,5,19,10,2,1,1,0
60,462,6,15,3,1,0,0,1
60,463,1,2,12,2,0,0,0
60,463,2,15,14,3,1,0,1
60,464,2,13,8,4,0,1,0
60,464,7,10,19,4,0,1,0
60,464,7,13,8,4,0,0,1
60,465,5,12,18,2,1,1,0
60,466,3,3,18,3,1,0,1
60,466,4,8,8,3,1,1,1
60,466,5,17,4,2,1,0,1
60,467,3,19,9,4,0,1,1
60,467,4,11,2,4,1,1,1
60,468,2,13,10,2,1,0,1
60,468,4,11,6,2,0,0,1
60,468,7,11,14,3,1,1,0
60,468,7,19,2,3,1,1,0
60,469,2,6,2,2,0,1,0
60,469,2,15,18,3,1,1,0
60,469,5,12,17,1,1,0,0
60,469,6,17,17,3,1,0,0
60,469,7,13,5,1,0,0,1
60,470,4,18,9,2,1,0,1
60,471,1,6,14,2,0,1,0
60,471,2,6,2,2,1,0,1
60,471,2,12,9,2,0,1,0
60,471,6,20,13,2,0,1,1
60,472,3,3,3,1,1,1,0
60,472,4,12,15,1,1,0,1
60,472,6,2,6,2,1,1,1
60,473,1,3,17,1,0,1,1
60,473,4,7,6,2,0,1,1
60,474,2,20,2,4,1,0,1
60,474,3,2,1,3,0,0,0
60,474,3,3,12,2,1,0,0
60,474,3,5,6,4,1,1,0
60,474,5,6,6,2,1,1,0
60,475,1,5,5,1,0,1,0
60,475,2,8,3,3,0,1,1
60,475,2,14,20,3,1,1,1
60,475,5,14,11,1,0,0,1
60,475,6,6,8,4,0,0,1
60,475,6,8,15,4,0,1,1
60,476,4,11,2,1,0,0,0
60,476,5,12,10,1,0,1,1
60,476,6,18,6,1,0,0,0
60,477,6,14,17,1,1,0,1
60,478,2,16,17,3,1,0,0
60,478,2,17,13,1,1,0,1
60,478,7,5,18,4,0,0,1
60,478,7,19,13,2,0,1,1
60,479,2,12,6,4,1,1,0
60,479,5,19,8,2,1,0,1
60,479,6,10,14,3,0,0,1
60,480,1,12,9,2,0,0,1
60,480,3,9,12,1,1,1,1
60,480,5,17,11,2,0,0,0
60,480,6,10,19,3,1,1,1
60,481,1,4,2,3,0,1,0
60,481,3,3,14,4,1,1,0
60,482,1,4,13,1,1,1,1
60,482,1,16,1,3,0,0,0
60,482,5,3,13,1,0,0,1
60,482,7,15,19,3,1,1,1
60,483,2,19,17,1,0,1,1
60,483,4,14,19,2,0,0,0
60,483,5,8,6,2,1,1,0
60,483,5,19,12,2,0,1,1
60,483,6,14,17,2,1,1,1
60,484,2,17,10,1,0,1,1
60,484,6,10,8,1,1,0,0
60,484,7,18,19,4,0,0,0
60,485,1,1,13,4,0,0,0
60,485,6,11,12,2,1,0,1
60,485,6,16,16,3,0,1,1
60,486,1,14,9,1,1,0,1
60,486,2,17,10,1,1,1,1
60,487,2,11,17,4,0,1,1
60,487,6,19,17,2,1,1,0
60,487,7,10,6,1,1,1,1
60,487,7,10,17,2,0,0,1
60,488,3,1,2,1,1,0,0
60,488,3,18,15,2,1,0,0
60,488,5,18,15,1,0,0,0
60,489,1,7,14,1,1,0,0
60,489,4,6,5,1,0,0,1
60,489,6,13,13,1,1,0,1
60,490,2,5,14,4,0,1,1
60,490,3,3,16,1,0,1,1
60,490,3,4,11,3,0,1,0
60,491,6,2,10,3,1,0,0
60,493,1,7,1,1,0,1,0
60,493,2,16,3,2,1,0,0
60,493,2,18,14,3,0,1,1
60,493,4,7,10,2,1,1,1
60,493,4,14,10,4,1,0,0
60,493,6,7,11,4,0,1,1
60,493,6,11,13,2,0,1,0
60,493,6,16,3,3,1,0,0
60,494,2,18,8,1,1,0,1
60,494,7,13,15,1,0,1,0
60,495,1,2,1,1,0,1,0
60,495,1,2,12,1,0,1,0
60,495,1,8,17,4,1,1,0
60,495,3,11,2,4,1,1,1
60,495,4,10,13,3,0,1,1
60,495,6,13,8,1,0,0,0
60,496,6,14,16,3,0,1,0
60,496,7,14,7,3,0,0,0
60,498,2,12,9,2,1,1,0
60,498,3,12,16,1,0,1,0
60,498,7,15,12,3,0,0,1
60,499,1,6,9,3,1,0,1
60,499,4,6,9,2,1,1,1
60,500,3,18,1,3,1,0,0
60,500,5,6,5,2,1,0,1
60,500,7,2,15,1,1,1,1
60,501,1,16,13,4,0,0,1
60,501,3,9,13,2,0,0,1
60,501,5,17,10,1,1,0,1
60,502,7,8,18,4,1,1,0
60,503,1,1,12,3,0,0,0
60,503,1,11,13,4,1,0,0
60,503,4,4,18,2,1,0,1
60,503,6,13,18,2,1,1,1
60,503,7,6,5,2,1,1,0
60,504,1,11,8,4,0,0,1
60,504,2,17,1,3,0,1,0
60,504,2,17,15,4,1,1,0
60,504,5,8,7,4,1,1,0
60,504,5,17,4,3,1,0,1
60,505,1,14,13,4,1,0,0
60,506,2,5,14,1,1,1,0
60,506,3,1,5,1,1,1,1
60,506,3,16,8,2,0,0,1
60,506,7,10,4,1,1,1,1
60,506,7,17,5,2,1,1,0
60,507,2,14,11,2,1,1,1
60,507,5,12,6,4,0,1,1
60,507,5,12,8,4,0,1,1
60,508,1,8,17,3,0,1,1
60,508,1,16,14,3,0,0,0
60,508,2,16,9,4,1,0,0
60,508,5,8,4,1,1,0,1
60,509,2,7,9,1,0,1,0
60,509,5,5,5,3,1,1,1
60,509,5,17,17,2,0,1,1
60,509,6,13,9,3,1,0,0
60,509,7,4,14,2,1,1,0
60,510,1,3,13,1,1,0,0
60,510,2,1,16,4,1,0,1
60,510,2,17,3,1,1,0,0
60,510,7,12,7,1,1,0,1
60,511,2,14,14,3,1,1,0
60,511,5,2,14,2,1,0,1
60,511,5,10,3,4,0,1,0
60,511,6,5,18,4,0,1,1
60,512,3,15,16,2,0,1,1
60,512,5,2,10,4,1,1,1
61,1,1,1374,379,3,1,0,1
61,1,1,3240,3754,1,0,0,1
61,1,1,4979,5349,4,0,1,1
61,1,1,7372,4137,2,0,1,1
61,2,1,25,1045,3,0,0,0
61,2,1,86,3654,4,1,0,0
61,2,1,4597,832,2,1,1,0
61,2,2,784,3356,4,1,1,0
61,2,2,2416,414,3,1,1,1
61,2,2,2702,275,1,1,1,1
61,3,1,2757,2430,1,0,1,0
61,3,2,1800,2491,4,0,1,1
61,4,1,839,343,2,0,1,1
61,4,2,1824,1713,1,0,0,1
61,4,4,1163,1680,2,1,1,0
61,4,4,1459,1378,3,0,1,1
61,5,2,1699,1062,1,1,1,0
61,5,3,1649,1800,4,1,1,0
61,5,4,96,790,1,1,0,1
61,5,4,1425,1391,3,1,0,1
61,5,4,1934,197,2,0,0,1
61,5,5,33,312,4,1,0,1
61,5,5,393,1094,3,1,1,0
61,5,5,1435,1686,1,0,0,1
61,6,1,1412,138,3,1,0,1
61,6,2,1657,77,3,1,1,1
61,6,3,120,1130,3,1,0,0
61,6,5,1107,317,2,1,0,0
61,7,1,345,53,4,1,0,0
61,7,2,69,927,4,1,0,0
61,7,2,981,1401,2,1,0,1
61,7,3,998,567,4,1,0,0
61,7,4,1291,1330,4,0,0,1
61,7,5,1299,495,2,0,1,1
61,8,1,335,528,4,1,1,1
61,8,6,79,574,2,1,0,0
61,9,2,712,416,2,0,0,0
61,9,2,886,258,1,1,1,1
61,9,5,580,773,4,0,1,1
61,10,4,150,146,4,1,1,0
61,11,4,770,677,3,0,0,0
61,11,6,681,747,2,0,1,1
61,11,6,706,486,1,1,0,1
61,11,7,273,313,4,1,0,0
61,11,7,586,660,4,0,1,0
61,12,3,509,119,1,0,0,0
61,12,5,192,414,3,1,0,0
61,12,5,411,289,4,1,1,1
61,12,5,635,760,4,0,0,0
61,12,6,222,371,4,1,0,0
61,12,7,418,266,3,1,0,0
61,13,2,7,308,4,1,1,0
61,13,7,384,630,3,0,1,1
61,14,1,557,470,1,0,1,0
61,14,3,462,334,3,0,0,1
61,15,1,636,652,3,1,1,0
61,15,2,149,394,4,1,1,1
61,15,4,210,525,1,1,1,1
61,15,5,234,416,3,1,0,1
61,15,5,446,213,4,0,0,0
61,15,5,569,256,4,0,0,1
61,15,5,646,20,1,0,1,0
61,16,2,306,263,1,1,1,0
61,16,4,124,480,1,0,0,0
61,16,5,209,73,2,0,0,1
61,16,6,108,226,1,0,0,0
61,16,6,511,138,1,0,0,1
61,16,7,157,17,1,1,1,0
61,16,7,270,582,2,1,0,0
61,17,4,106,13,1,1,0,1
61,17,4,143,202,2,0,1,0
61,17,7,206,16,4,0,1,1
61,18,1,143,213,4,0,0,0
61,18,1,510,193,2,0,1,1
61,18,4,324,32,3,1,1,0
61,18,5,104,49,2,1,1,1
61,18,6,99,298,4,0,1,1
61,18,7,550,394,2,1,1,0
61,19,3,100,445,4,0,1,0
61,19,4,431,164,3,1,1,1
61,19,6,112,326,4,0,0,0
61,20,1,23,410,2,1,1,1
61,20,4,116,98,2,1,1,1
61,20,5,264,223,4,0,0,1
61,21,1,261,98,2,0,0,1
61,21,3,336,443,1,1,0,1
61,23,4,389,363,4,0,0,0
61,24,3,260,300,2,0,0,0
61,24,5,8,56,3,0,1,0
61,26,3,32,135,1,1,0,1
61,26,3,151,77,1,0,0,0
61,26,3,163,208,1,1,1,0
61,26,3,327,382,1,1,0,1
61,26,3,368,284,2,1,1,0
61,26,4,47,198,4,1,1,1
61,26,5,354,133,3,0,0,1
61,26,7,257,171,4,1,0,1
61,27,1,209,356,3,0,1,0
61,27,2,331,270,2,1,0,1
61,27,4,206,129,1,0,0,0
61,27,7,270,299,1,0,1,1
61,28,1,80,263,3,1,1,1
61,28,1,114,170,2,0,0,1
61,28,2,14,229,2,0,0,0
61,28,6,228,56,2,0,0,1
61,28,6,228,128,4,0,1,0
61,29,2,223,141,1,0,1,1
61,30,1,105,137,1,0,0,1
61,30,3,153,257,2,1,1,1
61,30,7,238,19,2,1,0,1
61,31,1,194,122,4,0,1,1
61,31,2,36,164,1,1,0,1
61,31,4,306,186,4,1,0,0
61,31,7,291,303,3,1,1,0
61,32,1,101,201,3,0,1,1
61,32,1,300,246,3,1,0,1
61,32,2,202,297,4,0,1,0
61,32,3,178,156,3,1,0,1
61,32,4,49,12,4,1,1,0
61,32,7,60,147,4,1,1,1
61,32,7,119,161,3,0,0,1
61,33,1,91,36,4,1,0,1
61,33,2,113,92,1,0,0,0
61,33,2,253,291,1,0,1,0
61,33,3,98,248,4,0,0,1
61,33,4,54,191,4,1,1,1
61,33,4,171,179,4,1,0,0
61,33,7,168,35,2,0,1,1
61,34,3,233,121,2,0,0,0
61,35,4,42,212,3,0,0,1
61,35,5,168,239,1,0,1,0
61,35,6,61,268,2,1,0,0
61,35,6,178,72,3,0,0,1
61,35,7,157,107,4,0,0,1
61,35,7,188,75,1,1,1,1
61,36,1,10,34,4,0,0,1
61,36,2,190,240,4,1,0,1
61,36,3,24,8,4,0,0,0
61,36,3,89,180,4,1,0,0
61,36,4,5,101,4,1,1,1
61,36,6,59,97,2,1,0,1
61,38,3,144,102,1,0,0,0
61,38,4,156,229,4,0,1,1
61,38,6,211,232,3,1,1,0
61,38,6,260,254,4,0,1,0
61,38,7,58,217,2,1,0,0
61,38,7,243,220,4,0,1,1
61,39,1,23,15,2,1,1,0
61,39,1,181,1,4,1,0,0
61,39,3,148,181,2,0,0,1
61,39,3,235,86,1,1,1,1
61,39,4,112,3,4,0,0,0
61,39,5,183,184,2,0,0,0
61,40,5,104,230,4,1,0,1
61,41,1,148,160,2,1,1,0
61,41,4,62,80,3,0,0,0
61,41,5,105,185,4,0,0,1
61,41,6,138,104,1,0,1,1
61,42,2,53,81,1,0,1,1
61,42,2,141,206,4,0,0,1
61,43,2,147,126,2,1,1,1
61,43,3,29,103,4,1,0,0
61,43,3,59,226,2,1,0,1
61,44,3,44,167,3,0,0,1
61,44,3,125,219,3,1,0,0
61,44,3,199,112,2,1,0,1
61,45,1,83,158,3,1,1,1
61,45,1,167,19,4,0,0,0
61,45,2,53,103,1,0,1,0
61,45,3,40,141,3,0,1,0
61,46,1,151,12,2,1,1,0
61,46,4,15,87,3,0,0,0
61,46,4,140,149,4,0,0,0
61,47,1,151,113,1,0,0,1
61,47,1,174,150,2,1,1,0
61,47,1,184,108,2,1,1,1
61,47,2,155,170,4,1,0,0
61,47,2,178,90,3,0,1,0
61,47,6,112,23,2,1,1,0
61,47,7,191,97,2,1,1,1
61,48,2,81,13,2,1,0,1
61,48,4,182,157,4,1,1,0
61,49,1,75,95,2,0,1,1
61,49,5,81,35,1,0,0,1
61,49,5,138,115,4,0,0,0
61,49,7,65,134,1,1,1,1
61,50,2,142,157,2,1,0,1
61,50,7,79,117,4,1,0,0
61,50,7,188,71,1,1,0,0
61,51,5,168,35,4,1,0,1
61,51,7,5,120,2,1,0,0
61,51,7,142,120,4,1,1,1
61,52,2,182,124,2,1,1,1
61,52,3,79,44,2,0,0,1
61,52,3,81,113,4,0,0,0
61,52,5,52,125,1,0,0,1
61,52,5,107,166,1,1,0,1
61,52,6,40,77,1,0,1,1
61,53,4,22,80,1,1,0,0
61,53,6,15,159,2,1,1,0
61,53,6,72,41,1,1,0,0
61,53,7,30,105,4,1,0,1
61,54,1,40,137,2,0,0,1
61,54,1,52,88,4,1,0,0
61,54,2,148,26,4,0,0,1
61,54,3,46,71,1,0,0,1
61,54,5,10,76,1,0,1,1
61,54,5,119,139,2,0,1,0
61,54,6,122,62,4,0,0,0
61,55,1,146,50,2,1,0,1
61,55,1,160,63,4,1,0,1
61,55,4,108,122,2,0,1,0
61,55,4,151,54,2,0,0,0
61,55,5,78,170,2,0,0,1
61,55,5,145,136,4,0,0,0
61,55,6,52,151,1,0,0,1
61,56,3,110,95,1,0,0,0
61,56,7,121,161,4,0,1,0
61,57,1,109,1,2,0,0,1
61,57,4,41,168,4,0,0,1
61,58,3,165,10,2,1,1,0
61,59,3,60,166,4,1,0,0
61,59,3,114,118,3,1,0,1
61,59,4,162,82,4,0,1,1
61,60,1,154,154,1,1,1,1
61,60,2,101,103,3,0,0,1
61,60,2,106,10,3,1,0,0
61,60,3,89,53,1,1,0,0
61,60,4,80,141,3,0,0,0
61,60,7,67,54,1,1,0,0
61,61,1,26,86,2,0,1,0
61,61,3,147,122,2,0,0,1
61,61,3,149,10,1,0,1,0
61,61,4,161,119,1,1,0,1
61,61,6,138,75,2,1,0,0
61,62,1,65,97,1,0,1,1
61,62,4,15,115,1,1,0,0
61,62,7,104,6,4,1,0,1
61,62,7,114,6,2,1,0,1
61,63,1,5,6,4,0,0,0
61,63,4,38,146,2,0,0,0
61,63,5,22,25,4,0,0,0
61,63,5,56,58,4,1,0,1
61,63,5,110,90,2,0,1,1
61,63,6,110,157,4,0,1,1
61,64,4,67,49,1,1,1,0
61,65,2,33,25,1,1,1,0
61,65,2,142,29,3,1,0,1
61,65,3,55,134,1,1,0,0
61,65,5,93,144,4,1,1,0
61,65,7,68,119,2,0,1,0
61,65,7,135,40,2,0,0,0
61,66,1,31,71,4,1,1,0
61,66,5,85,113,4,1,0,1
61,66,7,128,18,2,0,1,0
61,67,1,73,54,1,1,0,1
61,67,2,54,83,1,0,0,1
61,67,3,52,35,2,1,1,1
61,67,4,71,76,4,1,0,0
61,67,5,107,48,2,1,1,1
61,68,1,107,43,3,1,1,0
61,68,4,51,128,2,1,0,0
61,68,4,90,130,2,1,0,0
61,69,5,40,135,1,1,1,0
61,69,5,41,53,2,0,1,1
61,69,6,1,69,4,0,0,1
61,69,7,53,136,3,1,1,1
61,69,7,57,104,2,0,1,1
61,70,2,128,36,1,1,1,1
61,70,3,54,67,1,1,1,0
61,70,5,107,34,4,1,1,1
61,71,2,91,33,1,1,0,0
61,71,6,58,43,2,1,1,1
61,71,6,100,134,2,0,0,1
61,71,7,22,47,1,0,1,0
61,71,7,69,71,2,1,0,1
61,72,1,18,91,2,0,0,1
61,72,6,109,1,1,0,0,1
61,74,1,49,30,2,0,1,1
61,74,3,31,8,4,1,1,1
61,74,6,114,105,3,0,1,0
61,74,7,133,35,4,0,1,1
61,75,2,130,24,2,1,1,1
61,75,5,31,12,1,1,1,1
61,76,2,111,55,2,0,1,0
61,76,6,69,85,1,0,0,1
61,76,7,69,13,2,0,1,1
61,77,4,105,44,3,0,0,1
61,77,7,28,56,3,0,1,0
61,78,1,2,34,2,1,0,1
61,78,2,41,35,1,0,1,1
61,79,4,68,62,1,0,0,0
61,79,5,7,11,4,1,1,0
61,79,5,88,37,4,1,0,0
61,79,6,100,40,4,0,0,1
61,80,5,106,85,3,0,1,1
61,81,1,108,26,3,1,0,1
61,81,1,111,121,4,1,0,1
61,81,6,47,3,3,0,1,1
61,81,6,71,75,3,1,0,1
61,81,6,98,122,4,0,0,0
61,82,1,98,77,2,0,0,0
61,82,3,4,14,1,0,0,1
61,82,4,22,20,3,1,0,1
61,83,3,22,100,1,0,1,1
61,83,6,86,66,3,1,1,1
61,84,4,16,74,2,1,1,0
61,84,7,107,73,4,0,0,0
61,85,3,111,34,3,0,1,0
61,86,1,56,86,2,1,0,0
61,86,1,85,18,2,1,0,0
61,86,2,108,89,3,1,0,0
61,86,4,74,100,4,1,0,0
61,87,1,2,87,1,1,0,1
61,87,1,45,31,2,1,1,0
61,87,5,56,18,2,1,1,1
61,87,5,79,77,3,1,1,0
61,87,5,81,82,1,0,0,1
61,87,7,21,52,3,1,0,1
61,88,1,26,70,2,1,0,0
61,88,2,38,89,1,0,1,1
61,89,2,89,104,4,0,1,0
61,89,5,8,78,4,0,0,0
61,89,6,42,2,3,0,0,0
61,89,6,93,78,2,0,0,0
61,90,2,42,38,1,0,1,0
61,90,4,96,53,2,1,0,1
61,90,6,105,32,1,1,1,1
61,91,2,92,25,4,0,1,0
61,91,3,66,103,3,1,0,0
61,91,3,88,4,2,1,1,1
61,91,3,93,35,4,0,0,0
61,91,6,66,18,1,0,1,0
61,92,4,98,30,2,0,1,1
61,92,5,69,44,1,1,0,1
61,92,6,56,32,2,1,1,1
61,93,1,59,16,1,0,1,0
61,93,2,81,49,4,1,0,0
61,93,3,13,71,4,0,1,1
61,94,2,87,45,2,1,1,1
61,94,4,51,76,1,0,1,0
61,94,5,78,64,2,1,0,0
61,94,7,36,86,3,1,1,0
61,95,1,6,93,4,0,1,0
61,95,4,29,93,3,0,1,0
61,95,5,38,83,2,1,1,1
61,95,7,36,3,4,0,1,0
61,95,7,68,6,4,0,0,0
61,96,1,11,53,2,0,0,1
61,96,1,11,69,4,0,0,0
61,96,1,74,81,3,1,0,0
61,96,2,85,60,3,0,0,1
61,96,4,2,46,3,0,1,0
61,96,5,21,22,2,1,1,0
61,96,6,25,72,1,0,1,1
61,96,6,82,41,1,1,0,0
61,97,2,78,77,4,1,1,1
61,97,2,94,8,3,0,0,0
61,97,5,43,95,1,1,0,0
61,97,5,52,26,2,1,0,1
61,97,7,92,53,1,1,0,0
61,98,1,49,29,4,1,1,0
61,99,1,28,75,2,1,1,0
61,99,1,31,47,3,0,0,1
61,99,2,67,74,1,0,1,0
61,99,2,92,17,2,0,0,0
61,99,6,12,13,2,0,1,0
61,99,7,10,42,1,1,0,0
61,99,7,41,86,1,0,1,0
61,99,7,68,83,4,0,1,1
61,100,1,25,12,4,1,1,0
61,100,1,98,39,3,1,0,1
61,100,3,39,14,1,1,1,0
61,100,3,70,10,4,0,0,1
61,100,3,85,96,4,0,0,1
61,100,5,10,69,4,0,1,0
61,100,5,40,44,3,1,1,0
61,100,7,72,73,1,1,0,0
61,101,1,52,36,1,0,0,0
61,101,1,78,24,2,1,0,0
61,101,6,60,39,1,0,1,1
61,101,7,32,79,4,0,1,1
61,101,7,39,51,2,1,1,1
61,101,7,55,9,1,0,1,1
61,102,3,43,19,1,1,0,0
61,102,5,35,1,4,1,1,1
61,102,5,41,64,3,1,1,0
61,103,4,64,58,4,1,1,0
61,103,4,76,51,1,0,1,0
61,103,5,54,61,2,1,0,1
