batchsize,dim_input,dim_output,activation_fct
62,2096,2655,1
62,2097,1615,1
62,2099,2337,0
62,2100,3204,1
62,2103,697,1
62,2103,1064,1
62,2108,89,0
62,2110,258,1
62,2113,275,1
62,2115,1869,1
62,2116,1246,0
62,2119,864,0
62,2119,2999,1
62,2119,3660,1
62,2121,1371,0
62,2122,995,1
62,2122,2114,1
62,2123,2478,0
62,2124,3590,1
62,2125,2277,0
62,2125,3099,0
62,2127,1694,1
62,2134,1641,0
62,2139,1006,0
62,2139,1807,1
62,2140,2036,1
62,2142,1317,0
62,2143,2122,1
62,2144,1408,1
62,2151,2927,1
62,2152,3284,0
62,2153,491,1
62,2159,839,0
62,2161,83,1
62,2162,3857,1
62,2165,1979,0
62,2166,212,0
62,2168,43,0
62,2174,2336,0
62,2177,1003,1
62,2179,2165,1
62,2180,2424,1
62,2182,2769,0
62,2184,175,1
62,2184,1901,1
62,2185,880,0
62,2189,17,0
62,2194,1167,1
62,2194,1555,1
62,2201,1198,1
62,2203,2796,0
62,2204,1768,0
62,2206,2840,1
62,2211,821,0
62,2213,2331,1
62,2213,2923,0
62,2215,3872,0
62,2220,3459,0
62,2223,389,1
62,2227,47,0
62,2229,3019,1
62,2231,4033,1
62,2236,819,1
62,2237,3981,0
62,2238,2434,1
62,2246,211,0
62,2246,2001,0
62,2246,2371,0
62,2250,3600,0
62,2251,1594,1
62,2253,3660,0
62,2261,3940,1
62,2263,418,1
62,2268,3580,1
62,2279,3951,1
62,2280,12,1
62,2283,3270,1
62,2284,4090,0
62,2287,189,1
62,2287,659,0
62,2287,3570,1
62,2295,2870,0
62,2297,2041,0
62,2299,1894,1
62,2299,2616,0
62,2299,2897,1
62,2304,2681,1
62,2308,3390,1
62,2309,2757,1
62,2311,1744,0
62,2311,2049,0
62,2311,2913,1
62,2313,3702,0
62,2315,1182,1
62,2318,360,1
62,2318,1369,1
62,2319,3880,0
62,2341,1537,0
62,2343,119,1
62,2343,2176,0
62,2344,501,1
62,2348,2026,0
62,2350,3688,0
62,2357,73,1
62,2361,2761,1
62,2362,3191,1
62,2365,2242,1
62,2367,2050,0
62,2369,80,0
62,2373,2937,1
62,2381,810,1
62,2382,1773,0
62,2384,3493,1
62,2385,474,1
62,2386,3351,0
62,2391,1539,1
62,2393,2507,1
62,2397,3082,0
62,2402,1532,1
62,2402,3339,1
62,2404,969,1
62,2407,4028,0
62,2413,1270,0
62,2414,984,0
62,2418,3265,1
62,2418,4063,1
62,2420,221,1
62,2423,1492,0
62,2444,2418,1
62,2444,2560,0
62,2450,2660,1
62,2451,3769,1
62,2452,186,1
62,2453,1856,1
62,2455,3385,1
62,2459,670,0
62,2460,847,1
62,2460,1618,1
62,2460,2733,1
62,2462,300,1
62,2467,3775,1
62,2468,3102,1
62,2471,1911,1
62,2471,2522,1
62,2479,122,0
62,2480,1058,1
62,2481,2451,0
62,2487,1956,0
62,2487,2221,0
62,2487,2863,1
62,2489,2505,1
62,2491,3407,1
62,2492,564,0
62,2493,1073,0
62,2499,2803,0
62,2500,672,0
62,2501,1478,0
62,2501,2592,0
62,2502,849,1
62,2504,3328,0
62,2505,394,1
62,2508,2644,0
62,2518,70,0
62,2518,1871,0
62,2521,2883,1
62,2525,1929,1
62,2527,214,0
62,2527,1507,0
62,2537,785,0
62,2538,2000,1
62,2538,3690,1
62,2539,1716,0
62,2540,540,0
62,2541,1032,1
62,2541,1095,0
62,2543,2560,1
62,2545,1096,1
62,2546,770,1
62,2549,2665,0
62,2549,3936,1
62,2551,3318,1
62,2552,490,1
62,2552,1918,0
62,2555,3850,0
62,2557,3418,0
62,2558,2509,0
62,2559,1230,0
62,2559,1866,1
62,2561,854,0
62,2562,1422,1
62,2563,2221,1
62,2563,3971,0
62,2565,2437,0
62,2566,721,0
62,2569,841,1
62,2573,314,0
62,2573,3864,0
62,2576,1343,1
62,2581,2334,0
62,2582,1404,1
62,2583,1022,0
62,2584,2990,0
62,2588,3318,1
62,2598,1440,1
62,2600,4030,1
62,2608,652,1
62,2611,3080,0
62,2617,1066,0
62,2619,870,1
62,2620,4046,0
62,2621,3806,0
62,2624,6,1
62,2643,123,1
62,2643,2753,1
62,2644,2640,1
62,2644,3495,0
62,2648,501,0
62,2652,1968,0
62,2664,1345,1
62,2665,270,1
62,2666,295,1
62,2668,2955,0
62,2672,3087,1
62,2673,585,1
62,2673,1185,0
62,2680,1971,0
62,2682,1612,0
62,2682,2045,0
62,2683,2,1
62,2686,1748,0
62,2687,3609,1
62,2688,98,0
62,2690,3685,1
62,2695,1183,0
62,2695,1454,0
62,2696,266,1
62,2696,891,0
62,2697,3291,0
62,2697,3590,0
62,2698,3842,0
62,2702,3409,0
62,2702,3617,0
62,2704,2116,1
62,2705,1490,0
62,2706,3185,0
62,2708,750,1
62,2710,594,1
62,2711,2714,1
62,2713,2356,0
62,2715,3840,0
62,2717,1663,1
62,2721,1146,0
62,2721,2187,0
62,2721,3402,0
62,2726,2799,0
62,2726,4002,1
62,2730,2445,0
62,2731,1989,0
62,2733,2581,0
62,2738,1083,1
62,2738,2133,0
62,2738,3024,0
62,2739,804,1
62,2739,3968,0
62,2742,910,1
62,2753,2928,0
62,2761,1148,0
62,2761,2250,0
62,2764,570,0
62,2764,2398,0
62,2771,541,0
62,2771,2234,0
62,2775,1408,1
62,2778,3595,0
62,2779,1041,1
62,2780,2970,0
62,2785,1780,0
62,2787,3388,1
62,2788,2204,1
62,2791,337,0
62,2791,1264,1
62,2791,1731,1
62,2795,221,1
62,2797,2047,0
62,2798,3909,0
62,2808,286,0
62,2808,1448,0
62,2808,1895,1
62,2813,2356,0
62,2815,2071,1
62,2818,1564,1
62,2820,1952,0
62,2824,821,0
62,2838,1735,1
62,2843,61,1
62,2851,2596,0
62,2855,362,0
62,2857,1,1
62,2860,3704,0
62,2861,333,0
62,2864,2169,0
62,2867,357,0
62,2867,1424,0
62,2870,535,1
62,2871,1631,0
62,2873,1546,1
62,2874,2306,0
62,2874,2777,1
62,2875,840,0
62,2882,3698,1
62,2882,4089,1
62,2884,1732,1
62,2886,1490,0
62,2899,1488,0
62,2901,1729,0
62,2908,980,1
62,2910,3109,0
62,2911,2013,1
62,2912,233,1
62,2914,536,1
62,2918,2369,1
62,2923,2616,1
62,2926,826,0
62,2927,2476,1
62,2928,37,0
62,2929,1654,0
62,2931,124,0
62,2931,427,1
62,2934,1914,1
62,2936,1441,1
62,2939,2386,1
62,2943,2396,1
62,2944,1843,0
62,2952,1804,1
62,2953,1984,0
62,2957,3429,1
62,2962,912,1
62,2965,2119,1
62,2967,95,1
62,2973,19,1
62,2977,101,0
62,2978,1634,0
62,2980,1780,0
62,2981,725,0
62,2985,2504,1
62,2986,2317,1
62,2987,3525,1
62,2996,2784,0
62,3003,3379,0
62,3004,956,0
62,3004,2517,0
62,3004,3801,0
62,3009,1954,1
62,3011,3599,0
62,3013,3873,0
62,3015,327,0
62,3015,4081,1
62,3017,410,0
62,3017,2596,1
62,3024,3166,1
62,3026,3497,1
62,3034,1088,0
62,3034,1797,0
62,3040,2651,1
62,3044,552,0
62,3044,1812,0
62,3046,881,1
62,3050,3539,1
62,3053,3093,1
62,3053,3435,1
62,3060,336,1
62,3060,626,1
62,3064,996,1
62,3065,2762,1
62,3065,3645,1
62,3066,120,0
62,3066,2794,1
62,3070,1793,0
62,3071,3132,1
62,3072,1958,1
62,3074,1594,1
62,3078,1366,1
62,3078,1798,1
62,3085,1389,1
62,3089,2654,1
62,3091,2313,1
62,3094,1085,0
62,3098,3867,1
62,3099,1823,1
62,3104,2487,0
62,3114,2444,0
62,3114,3599,0
62,3115,447,1
62,3118,2919,1
62,3122,1655,0
62,3126,2121,0
62,3127,1342,1
62,3130,418,0
62,3131,918,0
62,3131,2693,1
62,3132,1663,1
62,3134,1286,1
62,3136,1193,0
62,3139,3726,0
62,3142,1087,0
62,3147,2941,1
62,3149,3321,1
62,3150,1683,1
62,3153,3675,1
62,3154,3437,0
62,3158,158,0
62,3158,1189,1
62,3159,2175,1
62,3163,2852,0
62,3166,281,0
62,3166,1502,0
62,3166,3546,1
62,3170,228,1
62,3172,3808,0
62,3174,1074,1
62,3176,1938,0
62,3177,4019,1
62,3178,2022,1
62,3178,3138,0
62,3182,3719,1
62,3186,764,1
62,3188,1630,1
62,3194,749,1
62,3199,2625,0
62,3207,514,1
62,3207,3747,1
62,3209,3490,0
62,3214,1741,1
62,3216,2271,0
62,3219,2185,1
62,3224,796,1
62,3225,996,0
62,3226,3453,0
62,3231,3290,1
62,3232,2979,0
62,3233,358,1
62,3235,2198,1
62,3236,919,0
62,3236,3013,0
62,3237,728,0
62,3239,256,1
62,3240,1964,1
62,3242,1678,1
62,3243,141,0
62,3244,2284,1
62,3244,3489,1
62,3247,3906,0
62,3252,1473,0
62,3252,3039,1
62,3254,2076,1
62,3254,3343,0
62,3258,597,1
62,3263,3680,1
62,3264,536,1
62,3264,3578,0
62,3265,1691,0
62,3267,1176,1
62,3267,2245,0
62,3268,3790,1
62,3271,135,0
62,3271,621,0
62,3271,3968,0
62,3272,672,1
62,3273,3719,0
62,3277,1112,1
62,3279,348,1
62,3287,1466,1
62,3288,760,1
62,3288,3075,0
62,3289,3543,0
62,3295,3372,1
62,3298,2921,1
62,3299,509,1
62,3305,261,0
62,3305,1809,0
62,3306,2747,0
62,3307,1239,1
62,3309,3347,1
62,3310,1757,1
62,3316,354,1
62,3320,544,1
62,3321,733,1
62,3327,2034,1
62,3328,37,0
62,3328,4043,0
62,3329,2462,1
62,3333,3298,1
62,3334,3741,0
62,3335,1908,0
62,3335,2626,0
62,3338,2192,1
62,3343,1969,1
62,3350,3,0
62,3355,734,1
62,3355,1503,0
62,3356,3376,1
62,3357,3141,0
62,3364,256,0
62,3369,656,1
62,3371,235,1
62,3371,1887,1
62,3381,4009,0
62,3383,474,0
62,3385,1690,0
62,3387,954,1
62,3387,1737,1
62,3388,4091,1
62,3391,892,0
62,3393,3574,0
62,3398,2166,1
62,3402,41,0
62,3411,137,0
62,3411,2865,0
62,3414,1210,1
62,3414,1918,0
62,3416,2312,1
62,3423,2547,1
62,3424,3629,1
62,3426,2904,1
62,3426,2924,1
62,3430,3143,0
62,3430,3933,0
62,3434,1550,0
62,3435,1734,1
62,3436,3515,0
62,3439,4002,1
62,3443,831,1
62,3444,4032,0
62,3460,3577,1
62,3462,2714,0
62,3464,746,0
62,3469,1937,0
62,3473,20,1
62,3475,3886,0
62,3476,2717,0
62,3477,3358,0
62,3481,1786,0
62,3482,2052,1
62,3483,2089,1
62,3486,939,1
62,3489,610,0
62,3490,1140,1
62,3492,1471,0
62,3493,2990,0
62,3496,157,1
62,3496,613,1
62,3497,3912,1
62,3500,1829,0
62,3502,629,0
62,3502,2364,0
62,3504,402,0
62,3504,552,1
62,3511,71,0
62,3511,2625,0
62,3515,1482,0
62,3515,2526,1
62,3522,1857,1
62,3525,2778,1
62,3527,3323,1
62,3528,56,1
62,3529,1527,0
62,3531,92,1
62,3534,3925,0
62,3537,2648,1
62,3537,3967,1
62,3538,435,0
62,3539,2285,1
62,3543,1068,0
62,3543,1080,0
62,3544,888,0
62,3544,2004,1
62,3546,801,1
62,3547,1464,1
62,3548,3835,0
62,3552,1061,0
62,3554,2742,1
62,3558,3143,1
62,3560,2263,0
62,3561,2869,1
62,3563,385,1
62,3572,3998,0
62,3576,60,1
62,3577,1714,1
62,3580,796,1
62,3582,1995,1
62,3582,3476,0
62,3594,1450,0
62,3594,2187,0
62,3596,88,1
62,3596,2356,0
62,3604,1442,1
62,3610,3453,0
62,3611,3666,1
62,3616,2190,1
62,3617,1628,0
62,3618,3051,1
62,3623,165,0
62,3626,3127,0
62,3629,415,1
62,3634,3254,1
62,3656,1490,1
62,3656,3389,0
62,3660,2313,0
62,3663,2343,0
62,3664,3778,1
62,3668,2687,1
62,3672,1207,1
62,3673,215,1
62,3673,1623,1
62,3687,3156,1
62,3692,648,0
62,3693,3914,0
62,3694,1525,0
62,3699,2714,0
62,3701,3056,1
62,3703,49,0
62,3705,3893,1
62,3707,3499,0
62,3715,2013,0
62,3722,1402,1
62,3722,1879,0
62,3723,3286,0
62,3728,2355,0
62,3731,149,0
62,3735,3262,0
62,3736,752,0
62,3736,1554,0
62,3737,818,0
62,3738,2931,1
62,3739,2148,1
62,3740,1388,0
62,3745,886,1
62,3746,562,1
62,3752,3937,1
62,3753,547,1
62,3760,1098,1
62,3763,15,0
62,3764,2832,1
62,3767,257,1
62,3767,1041,1
62,3768,2001,0
62,3771,166,0
62,3774,1545,0
62,3774,3895,1
62,3775,3807,1
62,3778,1781,1
62,3783,760,0
62,3783,1701,1
62,3784,2288,1
62,3787,3993,0
62,3788,3493,0
62,3790,3914,0
62,3794,1206,1
62,3800,2368,1
62,3801,1329,0
62,3801,3550,0
62,3803,2499,1
62,3803,3888,1
62,3811,427,1
62,3818,3385,1
62,3819,64,0
62,3819,169,0
62,3820,850,0
62,3825,1005,0
62,3826,732,1
62,3834,1020,0
62,3834,3407,0
62,3835,819,1
62,3840,1171,0
62,3841,3758,1
62,3842,764,1
62,3842,3559,0
62,3843,3733,0
62,3847,1603,1
62,3849,3165,0
62,3850,1702,1
62,3855,2124,1
62,3858,286,1
62,3858,1744,1
62,3865,1659,0
62,3867,3257,0
62,3869,809,1
62,3872,2757,1
62,3874,2019,0
62,3874,3057,0
62,3876,796,1
62,3876,1472,1
62,3880,3568,1
62,3882,4008,1
62,3885,1603,1
62,3886,2656,1
62,3886,3828,1
62,3889,1814,1
62,3891,2819,1
62,3893,1439,0
62,3893,2580,0
62,3895,2096,1
62,3896,3851,0
62,3901,3016,0
62,3907,857,0
62,3910,2377,0
62,3910,2386,1
62,3918,2793,0
62,3919,2736,1
62,3920,3480,1
62,3921,1462,1
62,3928,2172,0
62,3929,3700,1
62,3932,3255,1
62,3933,3788,0
62,3936,1553,1
62,3940,2649,1
62,3941,406,0
62,3941,2773,1
62,3941,3974,1
62,3942,3900,0
62,3944,3592,1
62,3949,39,1
62,3949,3443,1
62,3953,444,1
62,3955,730,1
62,3957,2115,0
62,3959,3425,0
62,3960,2528,0
62,3960,3581,0
62,3962,744,0
62,3963,2451,0
62,3963,2900,1
62,3964,2957,0
62,3966,2585,0
62,3967,4090,1
62,3970,2365,0
62,3973,2724,0
62,3974,353,0
62,3978,698,1
62,3979,956,1
62,3984,2921,1
62,3989,3300,1
62,3990,1666,1
62,3992,1209,0
62,3997,704,0
62,3998,1386,0
62,4000,2905,0
62,4001,2688,0
62,4003,1227,1
62,4004,558,1
62,4007,3966,0
62,4010,3119,0
62,4013,95,0
62,4016,379,1
62,4018,2271,1
62,4018,2412,1
62,4020,1977,1
62,4020,3767,0
62,4025,1238,0
62,4039,1552,0
62,4044,270,0
62,4049,573,1
62,4049,757,1
62,4049,3426,1
62,4050,3116,0
62,4053,1679,1
62,4059,3389,1
62,4061,2062,1
62,4062,318,1
62,4065,385,1
62,4065,567,1
62,4066,1796,0
62,4066,2181,0
62,4066,2734,0
62,4069,3309,1
62,4072,3169,0
62,4076,2870,1
62,4081,3768,0
62,4082,2823,1
62,4082,3460,1
62,4087,3018,1
62,4092,1159,0
63,2,504,1
63,2,2074,0
63,7,1302,1
63,12,870,0
63,12,3821,1
63,15,2151,1
63,17,3186,1
63,18,482,1
63,18,590,1
63,21,1262,0
63,22,2619,0
63,25,2944,0
63,32,2649,0
63,32,3680,1
63,37,404,1
63,37,993,1
63,38,590,1
63,39,440,1
63,40,2247,1
63,41,3394,1
63,42,3094,1
63,48,1124,0
63,48,2091,0
63,50,2625,1
63,50,2684,0
63,56,1107,1
63,57,3955,1
63,60,2925,0
63,61,2815,0
63,65,2187,0
63,70,903,1
63,71,2649,0
63,80,2241,0
63,81,3143,1
63,84,3285,1
63,85,1455,0
63,86,1421,0
63,86,3661,1
63,95,1678,1
63,97,1517,0
63,102,978,1
63,110,1784,1
63,112,2058,1
63,114,1139,1
63,116,3318,0
63,126,1599,0
63,127,3586,0
63,132,1741,1
63,133,1541,0
63,136,143,1
63,139,864,1
63,139,3836,0
63,142,1458,1
63,143,34,0
63,144,2530,1
63,145,2983,1
63,152,172,1
63,153,1320,0
63,159,2740,1
63,164,633,1
63,165,776,0
63,170,2228,0
63,178,2796,1
63,179,548,0
63,189,2033,1
63,189,2608,1
63,190,1331,1
63,194,1134,1
63,202,3164,0
63,205,1852,1
63,208,1229,1
63,208,3945,1
63,215,2725,1
63,216,2173,0
63,217,2006,0
63,217,2205,0
63,218,610,1
63,223,1637,0
63,226,1484,0
63,236,3413,1
63,239,1383,1
63,244,3142,1
63,245,491,1
63,248,3276,0
63,249,2007,1
63,250,2972,1
63,252,1225,0
63,260,3106,1
63,261,203,1
63,266,554,1
63,271,661,0
63,271,1624,0
63,275,2183,0
63,279,592,1
63,280,767,1
63,283,931,0
63,283,965,1
63,284,2513,0
63,285,1634,1
63,286,248,1
63,286,2048,0
63,293,2107,0
63,293,3120,0
63,293,4072,1
63,300,3365,1
63,306,207,0
63,307,1627,0
63,311,2440,0
63,316,617,0
63,316,2015,0
63,317,145,0
63,320,2419,0
63,321,1949,1
63,323,1244,1
63,325,1066,1
63,325,1104,1
63,326,1216,0
63,327,3115,1
63,328,2212,1
63,329,284,0
63,332,3497,1
63,333,1320,0
63,339,2361,1
63,341,695,1
63,346,46,1
63,349,3345,1
63,351,3033,1
63,353,1429,1
63,356,809,1
63,362,3271,0
63,364,140,0
63,370,1631,1
63,371,378,1
63,371,1887,0
63,374,1448,0
63,374,3503,0
63,376,2326,0
63,377,2080,1
63,383,2355,1
63,384,1364,1
63,387,3670,1
63,398,169,0
63,399,408,0
63,401,3156,1
63,403,466,1
63,409,1795,0
63,410,1282,0
63,411,1648,1
63,411,3983,0
63,416,2566,0
63,418,1257,1
63,421,2543,0
63,426,2016,1
63,426,3322,1
63,426,3889,0
63,427,304,0
63,427,1139,0
63,427,1154,0
63,427,4004,1
63,428,3644,1
63,430,597,0
63,430,1192,1
63,431,46,1
63,434,1823,0
63,435,358,1
63,440,2371,1
63,443,1411,1
63,444,2386,0
63,458,2295,0
63,458,2898,0
63,466,3737,1
63,467,426,1
63,470,2224,0
63,472,418,0
63,472,453,1
63,475,2682,1
63,479,1409,0
63,479,2580,0
63,482,2391,0
63,485,3687,0
63,487,889,1
63,487,4016,1
63,488,2826,0
63,490,2343,0
63,492,2101,1
63,495,828,1
63,497,809,1
63,497,2228,1
63,497,3123,0
63,503,3221,1
63,509,1288,0
63,510,1380,1
63,512,432,1
63,512,3686,0
63,528,1537,0
63,528,2002,0
63,529,4048,1
63,536,1946,1
63,537,438,0
63,537,1175,1
63,537,2256,1
63,537,2281,1
63,538,78,0
63,541,2052,1
63,544,4089,0
63,546,3895,1
63,554,2550,0
63,558,3324,1
63,562,2325,0
63,563,2057,0
63,565,1269,0
63,565,1474,0
63,567,2606,0
63,570,1442,1
63,570,2212,1
63,573,489,0
63,574,1996,1
63,575,3267,0
63,576,3797,0
63,577,1455,0
63,577,1839,1
63,581,1044,0
63,582,1720,1
63,585,2500,0
63,594,1633,0
63,597,811,0
63,599,29,1
63,604,2700,1
63,607,429,1
63,608,666,1
63,608,1180,0
63,609,2869,1
63,612,2097,1
63,613,3763,0
63,615,2639,0
63,616,1012,0
63,621,1930,0
63,622,666,0
63,624,2258,0
63,624,3024,0
63,628,1006,1
63,631,1865,0
63,640,2062,0
63,642,2892,1
63,646,3295,0
63,648,706,1
63,648,2253,1
63,649,2706,1
63,651,2688,0
63,655,1212,1
63,657,2587,1
63,661,127,0
63,662,3983,0
63,668,346,0
63,668,1247,1
63,668,1781,0
63,671,786,0
63,672,1573,1
63,673,2784,1
63,685,1895,1
63,687,1755,0
63,688,685,0
63,691,1899,0
63,692,1808,1
63,695,2814,0
63,695,3100,0
63,697,524,0
63,707,2982,0
63,709,1157,1
63,710,1820,1
63,719,2949,0
63,721,2570,1
63,732,86,1
63,732,857,1
63,732,988,1
63,732,3867,0
63,740,1,0
63,741,1695,1
63,745,1854,1
63,745,2732,0
63,753,3898,0
63,756,1136,0
63,756,2269,0
63,757,3377,1
63,758,1091,0
63,761,3637,1
63,764,1055,0
63,767,3790,0
63,768,2625,0
63,770,888,1
63,778,2042,0
63,779,2970,0
63,779,3854,1
63,780,4003,1
63,783,601,0
63,790,2695,0
63,795,961,1
63,796,1231,0
63,803,3723,1
63,809,2707,0
63,812,1662,1
63,817,318,1
63,819,3554,1
63,822,3826,0
63,825,2344,0
63,826,1727,0
63,829,680,1
63,832,482,0
63,837,2993,0
63,838,2291,1
63,847,3349,1
63,848,209,1
63,849,2029,1
63,850,4006,0
63,859,1212,0
63,862,1114,1
63,865,1929,0
63,867,518,0
63,872,880,0
63,876,786,1
63,878,2887,1
63,879,3846,1
63,882,24,1
63,882,2647,0
63,889,1730,0
63,891,785,0
63,894,704,1
63,894,3856,0
63,896,418,0
63,902,365,0
63,902,1179,1
63,906,591,1
63,908,2907,1
63,911,1759,1
63,913,2114,1
63,915,913,1
63,917,3014,0
63,924,2414,0
63,926,186,0
63,930,2094,0
63,930,2545,1
63,933,2838,0
63,934,2574,1
63,936,1518,1
63,939,2512,1
63,941,1289,0
63,941,2079,1
63,942,608,0
63,942,2838,1
63,953,1133,1
63,953,2384,1
63,956,358,0
63,959,175,0
63,959,1721,1
63,961,2255,0
63,962,98,1
63,962,129,0
63,962,1331,0
63,963,2857,0
63,963,3379,1
63,969,2568,0
63,972,98,1
63,975,2,1
63,978,2145,1
63,979,2161,1
63,980,1842,0
63,981,910,0
63,983,1299,0
63,990,2080,1
63,990,2121,0
63,990,2584,0
63,992,2906,1
63,995,4008,0
63,997,3132,1
63,1004,3130,0
63,1011,181,1
63,1015,3548,1
63,1016,2264,0
63,1017,3881,0
63,1020,161,0
63,1020,948,1
63,1024,3360,1
63,1026,2995,1
63,1030,1578,0
63,1041,86,1
63,1046,3688,1
63,1049,2067,1
63,1051,2843,1
63,1054,2036,1
63,1055,70,0
63,1058,2162,0
63,1058,3869,1
63,1062,2548,1
63,1063,3198,0
63,1067,1074,0
63,1067,4059,0
63,1070,1131,1
63,1071,1840,0
63,1074,2411,1
63,1077,540,0
63,1078,2963,0
63,1080,145,0
63,1081,3768,0
63,1083,4061,1
63,1085,3040,0
63,1087,779,1
63,1089,2674,0
63,1091,1389,0
63,1095,3793,0
63,1099,1546,1
63,1100,267,0
63,1101,923,1
63,1102,456,1
63,1113,3652,0
63,1114,795,1
63,1114,1465,0
63,1114,1757,1
63,1118,3496,1
63,1122,2669,0
63,1128,1248,1
63,1130,2151,1
63,1131,669,1
63,1131,3862,1
63,1131,3996,0
63,1140,4015,1
63,1144,106,0
63,1146,1740,1
63,1150,879,1
63,1150,3211,1
63,1153,575,0
63,1156,1643,1
63,1164,3014,0
63,1164,3426,1
63,1164,3771,1
63,1167,1919,1
63,1168,4092,1
63,1172,1871,0
63,1172,3792,1
63,1174,3163,0
63,1176,3032,0
63,1177,1015,1
63,1179,2788,1
63,1180,340,0
63,1181,244,0
63,1182,138,0
63,1183,3441,1
63,1191,2492,0
63,1196,3849,1
63,1202,3972,0
63,1204,3606,0
63,1205,3633,0
63,1214,2963,0
63,1216,1943,0
63,1219,1026,0
63,1220,4073,0
63,1221,1604,1
63,1223,2199,1
63,1225,935,1
63,1225,1015,0
63,1228,283,1
63,1232,1326,1
63,1234,1351,1
63,1234,3957,1
63,1235,3604,1
63,1239,384,0
63,1240,3635,1
63,1244,2236,0
63,1248,2843,1
63,1251,3295,1
63,1254,1038,1
63,1254,3544,0
63,1256,3637,1
63,1262,2774,0
63,1263,3066,0
63,1269,2222,1
63,1270,10,1
63,1272,47,0
63,1280,993,1
63,1283,1703,1
63,1283,4026,0
63,1284,1641,1
63,1284,2252,1
63,1284,2858,1
63,1288,1480,0
63,1289,2654,0
63,1289,2963,0
63,1290,4047,0
63,1292,1351,1
63,1295,1352,1
63,1303,457,1
63,1306,2029,0
63,1308,704,1
63,1309,1451,1
63,1311,2473,0
63,1313,876,0
63,1315,3990,1
63,1321,2326,1
63,1322,811,1
63,1324,3302,1
63,1328,2484,1
63,1333,908,0
63,1335,1861,1
63,1336,726,0
63,1338,2981,1
63,1343,1115,0
63,1349,1821,0
63,1353,170,1
63,1353,2397,0
63,1356,2094,0
63,1357,2959,0
63,1358,215,0
63,1360,3197,0
63,1361,812,0
63,1366,2034,0
63,1372,1487,0
63,1372,2026,0
63,1375,2684,0
63,1376,3283,1
63,1382,3906,1
63,1383,3006,1
63,1388,1174,0
63,1388,3336,0
63,1395,95,1
63,1396,48,1
63,1396,3062,1
63,1398,1293,0
63,1398,2576,1
63,1402,270,0
63,1404,1623,1
63,1404,2797,1
63,1406,1327,0
63,1406,2706,0
63,1408,1106,0
63,1409,882,1
63,1417,3694,0
63,1420,3713,1
63,1421,2745,1
63,1425,330,1
63,1426,3382,1
63,1428,1893,1
63,1431,1819,0
63,1435,1675,1
63,1444,3954,1
63,1453,315,0
63,1457,2618,1
63,1458,1,1
63,1458,1469,0
63,1460,3434,0
63,1462,2126,0
63,1474,1629,0
63,1477,1248,0
63,1486,4043,1
63,1489,643,0
63,1489,3901,1
63,1490,793,1
63,1491,3644,1
63,1493,1148,0
63,1494,661,0
63,1497,2216,1
63,1499,2276,1
63,1501,637,0
63,1502,3578,1
63,1504,909,0
63,1506,2269,1
63,1508,1296,1
63,1508,3404,0
63,1511,3693,0
63,1516,1203,1
63,1522,3780,0
63,1524,1962,1
63,1527,2338,0
63,1530,1633,0
63,1530,1927,0
63,1532,1277,1
63,1535,2338,1
63,1537,2239,0
63,1538,554,1
63,1542,2782,1
63,1544,946,1
63,1544,3402,1
63,1546,2469,1
63,1550,703,0
63,1550,2508,1
63,1551,2345,0
63,1553,2300,0
63,1559,279,1
63,1562,479,0
63,1563,1209,0
63,1564,779,0
63,1564,2866,1
63,1565,1081,0
63,1566,4002,0
63,1568,3822,1
63,1577,1887,0
63,1579,634,1
63,1580,3260,1
63,1582,155,0
63,1582,1862,0
63,1584,592,1
63,1585,879,0
63,1586,2617,1
63,1596,2038,1
63,1598,2490,1
63,1598,4072,1
63,1600,748,0
63,1601,1884,0
63,1601,2853,0
63,1604,3873,0
63,1609,2357,1
63,1610,2462,1
63,1611,2160,1
63,1611,3869,0
63,1614,1600,0
63,1617,2693,0
63,1620,3330,0
63,1623,2566,0
63,1624,3738,0
63,1626,3001,1
63,1628,679,1
63,1628,2575,1
63,1630,1028,0
63,1630,2811,1
63,1634,3173,1
63,1634,3990,1
63,1638,3016,0
63,1639,433,1
63,1640,2982,0
63,1643,918,1
63,1647,136,0
63,1647,3824,1
63,1649,1397,0
63,1652,358,0
63,1653,2436,1
63,1662,2038,1
63,1663,2968,0
63,1665,414,1
63,1666,1245,0
63,1668,2709,0
63,1670,3236,0
63,1672,3430,1
63,1675,1691,0
63,1676,3623,0
63,1680,1555,0
63,1685,2426,1
63,1691,934,0
63,1693,3296,0
63,1696,3605,0
63,1698,2897,1
63,1708,3629,0
63,1710,1215,1
63,1711,247,0
63,1712,464,0
63,1716,4039,1
63,1717,1762,0
63,1717,3899,0
63,1720,3208,0
63,1723,1220,0
63,1724,851,0
63,1725,968,0
63,1727,1620,0
63,1729,621,0
63,1729,3841,1
63,1731,1588,1
63,1733,1470,1
63,1733,2052,0
63,1733,3659,1
63,1742,3511,0
63,1746,88,1
63,1747,3196,1
63,1748,1893,0
63,1749,2723,1
63,1753,846,1
63,1755,543,1
63,1757,3925,1
63,1758,2452,1
63,1758,2652,0
63,1763,585,1
63,1763,3507,1
63,1764,1547,1
63,1766,2505,0
63,1767,827,1
63,1767,3235,1
63,1767,3379,1
63,1776,3478,0
63,1777,2327,1
63,1779,2912,1
63,1781,2877,0
63,1785,1121,1
63,1787,2314,1
